matchId,teamId,laneOutcome,laneEventTimestampMs,laneEventTimestampMin,adc_kills,adc_deaths,support_kills,support_deaths,support_wardsPlaced,jungle_kills,jungle_deaths,team_hordeKills,team_dragonKills
KR_8339756945,100,LOSE,1021519,17.03,0,7,3,3,14,4,4,1,0
KR_8339756945,200,WIN,1021519,17.03,6,2,0,3,30,2,1,2,1
KR_8339715728,100,LOSE,936044,15.6,2,3,0,2,10,3,3,1,0
KR_8339715728,200,WIN,936044,15.6,4,1,0,1,52,2,4,2,1
KR_8339673744,100,WIN,734987,12.25,4,2,1,2,9,3,2,0,1
KR_8339673744,200,LOSE,734987,12.25,2,2,1,4,12,2,2,3,0
KR_8339664232,100,LOSE,683126,11.39,1,5,1,5,8,1,3,0,0
KR_8339664232,200,WIN,683126,11.39,7,2,6,0,6,4,1,3,1
KR_8339638175,100,WIN,962838,16.05,2,4,4,6,10,3,2,3,2
KR_8339638175,200,LOSE,962838,16.05,7,5,1,5,13,4,5,0,0
KR_8355091766,100,LOSE,930657,15.51,4,6,0,5,21,3,2,3,0
KR_8355091766,200,WIN,930657,15.51,4,4,4,3,11,5,5,0,1
KR_8354979448,100,LOSE,742933,12.38,3,5,5,3,7,2,0,3,0
KR_8354979448,200,WIN,742933,12.38,4,2,1,5,11,3,1,0,1
KR_8354906312,100,WIN,1143080,19.05,1,4,0,0,29,8,4,2,0
KR_8354906312,200,LOSE,1143080,19.05,5,4,1,1,25,3,5,1,3
KR_8353686026,100,WIN,643740,10.73,5,1,1,2,11,2,1,3,0
KR_8353686026,200,LOSE,643740,10.73,2,2,0,4,3,3,1,0,0
KR_8353605404,100,WIN,913322,15.22,6,6,0,3,18,4,1,3,1
KR_8353605404,200,LOSE,913322,15.22,2,4,2,5,18,5,4,0,1
KR_8351591519,100,WIN,822419,13.71,6,5,2,5,11,1,4,0,1
KR_8351591519,200,LOSE,822419,13.71,7,4,2,5,40,5,0,3,0
KR_8348992408,100,WIN,921896,15.36,3,1,0,0,17,4,1,3,0
KR_8348992408,200,LOSE,921896,15.36,1,5,1,1,51,1,2,0,1
KR_8348960016,100,LOSE,976194,16.27,3,2,1,3,67,4,5,2,0
KR_8348960016,200,WIN,976194,16.27,2,3,2,2,16,4,2,1,2
KR_8347240725,100,LOSE,598106,9.97,1,3,1,3,9,4,1,2,0
KR_8347240725,200,WIN,598106,9.97,3,2,1,3,7,4,0,0,1
KR_8339931822,100,LOSE,1026402,17.11,3,7,1,6,21,5,1,3,0
KR_8339931822,200,WIN,1026402,17.11,3,2,5,6,14,5,4,0,1
KR_8339883073,100,WIN,891177,14.85,3,4,3,1,13,5,1,3,0
KR_8339883073,200,LOSE,891177,14.85,4,3,0,4,44,2,4,0,2
KR_8339732438,100,LOSE,864005,14.4,7,3,0,5,21,2,5,0,1
KR_8339732438,200,WIN,864005,14.4,2,7,4,1,14,7,3,3,1
KR_8348638367,100,LOSE,892602,14.88,3,7,1,4,11,2,4,3,0
KR_8348638367,200,WIN,892602,14.88,4,5,1,4,16,9,2,0,1
KR_8348618892,100,LOSE,884596,14.74,1,3,2,2,10,3,1,3,0
KR_8348618892,200,WIN,884596,14.74,3,3,4,2,12,2,3,0,1
KR_8347324901,100,LOSE,744798,12.41,1,2,0,3,9,3,5,0,0
KR_8347324901,200,WIN,744798,12.41,2,1,2,2,7,6,0,3,1
KR_8342236458,100,WIN,996120,16.6,1,3,1,1,23,3,2,3,1
KR_8342236458,200,LOSE,996120,16.6,0,1,0,2,28,5,1,0,0
KR_8342223895,100,WIN,760532,12.68,3,1,0,3,9,1,4,3,0
KR_8342223895,200,LOSE,760532,12.68,2,3,2,2,11,8,3,0,1
KR_8337864487,100,LOSE,743837,12.4,1,3,1,2,6,1,1,1,1
KR_8337864487,200,WIN,743837,12.4,2,0,3,2,10,5,2,2,1
KR_8337667736,100,WIN,896456,14.94,8,1,0,1,13,2,2,3,0
KR_8337667736,200,LOSE,896456,14.94,1,4,0,4,10,0,1,0,2
KR_8352984527,100,LOSE,850930,14.18,2,6,2,3,16,7,2,3,0
KR_8352984527,200,WIN,850930,14.18,8,4,2,3,8,1,1,0,1
KR_8352960973,100,LOSE,887828,14.8,3,4,2,3,13,3,5,0,2
KR_8352960973,200,WIN,887828,14.8,4,2,1,1,15,4,6,3,0
KR_8352939926,100,LOSE,670657,11.18,1,3,0,2,13,3,2,3,0
KR_8352939926,200,WIN,670657,11.18,5,1,2,0,6,2,1,0,1
KR_8352874480,100,LOSE,911776,15.2,1,2,1,1,12,2,2,3,1
KR_8352874480,200,WIN,911776,15.2,2,0,2,3,9,2,2,0,1
KR_8352832942,100,WIN,836690,13.94,2,1,0,0,13,3,0,3,0
KR_8352832942,200,LOSE,836690,13.94,1,2,0,0,8,2,1,0,1
KR_8352596099,100,LOSE,847328,14.12,2,4,2,3,11,3,3,3,1
KR_8352596099,200,WIN,847328,14.12,7,1,1,3,11,4,3,0,0
KR_8346407777,100,LOSE,708491,11.81,1,5,0,2,10,2,4,1,1
KR_8346407777,200,WIN,708491,11.81,1,1,3,0,38,8,3,2,0
KR_8352418766,100,LOSE,985243,16.42,1,5,3,2,17,5,1,3,2
KR_8352418766,200,WIN,985243,16.42,4,2,1,3,18,4,2,0,0
KR_8352341017,100,WIN,937798,15.63,5,3,0,0,14,5,1,3,1
KR_8352341017,200,LOSE,937798,15.63,3,2,2,4,12,3,3,0,1
KR_8351379905,100,LOSE,1006641,16.78,6,5,4,2,58,0,8,1,1
KR_8351379905,200,WIN,1006641,16.78,7,4,1,2,24,5,3,2,0
KR_8351322816,100,LOSE,867376,14.46,1,5,0,4,9,5,2,2,0
KR_8351322816,200,WIN,867376,14.46,3,1,4,4,47,4,1,1,1
KR_8344130879,100,LOSE,854370,14.24,1,3,2,4,15,0,2,1,0
KR_8344130879,200,WIN,854370,14.24,5,2,0,2,14,6,0,2,2
KR_8344005474,100,WIN,912464,15.21,5,6,5,4,15,3,6,0,0
KR_8344005474,200,LOSE,912464,15.21,12,8,3,3,14,2,4,3,1
KR_8343971800,100,WIN,913155,15.22,3,2,1,3,7,2,3,2,0
KR_8343971800,200,LOSE,913155,15.22,1,3,2,2,11,7,2,1,2
KR_8343954657,100,WIN,865370,14.42,5,2,1,0,9,3,3,3,1
KR_8343954657,200,LOSE,865370,14.42,2,2,2,3,14,1,2,0,1
KR_8340056305,100,WIN,911425,15.19,13,5,1,4,16,2,4,3,1
KR_8340056305,200,LOSE,911425,15.19,10,8,3,7,14,4,4,0,1
KR_8340001655,100,LOSE,1076931,17.95,6,4,0,3,24,3,2,0,1
KR_8340001655,200,WIN,1076931,17.95,2,3,0,3,27,1,2,3,1
KR_8339937272,100,LOSE,891686,14.86,2,2,1,1,13,2,1,3,1
KR_8339937272,200,WIN,891686,14.86,1,1,0,3,12,2,3,0,0
KR_8339837797,100,LOSE,827729,13.8,1,1,1,6,48,2,6,0,0
KR_8339837797,200,WIN,827729,13.8,2,1,1,1,19,7,1,3,2
KR_8353964843,100,WIN,1069195,17.82,4,1,0,2,14,4,0,0,1
KR_8353964843,200,LOSE,1069195,17.82,0,1,1,4,21,6,4,3,0
KR_8353908773,100,LOSE,858461,14.31,3,3,3,4,10,1,8,0,0
KR_8353908773,200,WIN,858461,14.31,5,3,2,4,14,4,2,3,1
KR_8352749524,100,WIN,915546,15.26,3,3,1,3,14,3,2,2,0
KR_8352749524,200,LOSE,915546,15.26,8,4,2,4,11,1,3,1,2
KR_8351373812,100,LOSE,804644,13.41,1,4,0,2,9,1,5,3,0
KR_8351373812,200,WIN,804644,13.41,5,1,2,1,48,6,0,0,2
KR_8351308427,100,LOSE,905316,15.09,4,2,0,1,18,5,3,0,1
KR_8351308427,200,WIN,905316,15.09,3,3,0,3,14,2,3,3,1
KR_8349717704,100,WIN,791118,13.19,1,1,2,2,40,1,3,0,1
KR_8349717704,200,LOSE,791118,13.19,1,4,1,0,11,6,0,3,1
KR_8349635687,100,WIN,1076416,17.94,2,6,0,2,22,12,1,3,0
KR_8349635687,200,LOSE,1076416,17.94,4,4,1,2,21,3,3,0,2
KR_8348446252,100,LOSE,839425,13.99,3,4,0,4,22,0,2,0,0
KR_8348446252,200,WIN,839425,13.99,2,2,6,1,13,4,1,3,0
KR_8348389746,100,LOSE,993189,16.55,3,3,1,3,20,3,2,0,1
KR_8348389746,200,WIN,993189,16.55,3,2,0,4,18,2,3,3,0
KR_8347399063,100,WIN,816445,13.61,2,1,4,4,14,4,2,0,1
KR_8347399063,200,LOSE,816445,13.61,3,5,3,3,47,2,1,3,0
KR_8347344046,100,LOSE,744218,12.4,1,1,1,3,7,3,1,3,0
KR_8347344046,200,WIN,744218,12.4,1,2,0,1,8,6,1,0,0
KR_8347276365,100,WIN,904975,15.08,3,2,4,5,16,4,1,3,2
KR_8347276365,200,LOSE,904975,15.08,4,3,1,4,11,5,3,0,0
KR_8346280732,100,WIN,1024339,17.07,1,3,2,1,30,7,2,0,1
KR_8346280732,200,LOSE,1024339,17.07,2,1,0,4,58,2,3,3,2
KR_8346235657,100,WIN,834869,13.91,4,1,3,1,12,7,1,3,1
KR_8346235657,200,LOSE,834869,13.91,1,4,1,2,46,2,3,0,1
KR_8354833262,100,WIN,908834,15.15,2,1,0,3,16,2,0,3,1
KR_8354833262,200,LOSE,908834,15.15,1,1,0,2,14,2,1,0,1
KR_8354238647,100,WIN,876084,14.6,6,1,1,2,14,5,1,3,0
KR_8354238647,200,LOSE,876084,14.6,0,4,1,5,13,3,4,0,2
KR_8354113626,100,WIN,927913,15.47,4,4,1,4,13,8,4,1,1
KR_8354113626,200,LOSE,927913,15.47,4,3,2,3,12,5,4,2,0
KR_8354102244,100,WIN,989818,16.5,1,3,2,4,16,5,3,3,0
KR_8354102244,200,LOSE,989818,16.5,3,2,5,3,23,2,3,0,2
KR_8352985592,100,LOSE,1033289,17.22,4,7,1,9,15,9,4,3,0
KR_8352985592,200,WIN,1033289,17.22,6,5,0,3,24,10,3,0,2
KR_8352888336,100,LOSE,790837,13.18,0,4,1,2,41,2,1,3,0
KR_8352888336,200,WIN,790837,13.18,3,1,2,0,12,1,2,0,2
KR_8352861542,100,LOSE,913362,15.22,2,1,0,4,14,3,4,0,0
KR_8352861542,200,WIN,913362,15.22,4,1,2,1,17,2,1,3,2
KR_8352838302,100,LOSE,705918,11.77,3,5,0,4,6,1,2,0,0
KR_8352838302,200,WIN,705918,11.77,5,1,1,3,14,6,0,3,1
KR_8351772875,100,WIN,654706,10.91,7,1,1,1,5,1,0,3,1
KR_8351772875,200,LOSE,654706,10.91,1,6,1,2,9,0,1,0,0
KR_8347452994,100,LOSE,731064,12.18,0,2,10,3,8,1,3,3,0
KR_8347452994,200,WIN,731064,12.18,3,2,1,4,9,5,2,0,1
KR_8347439136,100,LOSE,860144,14.34,2,6,2,3,51,3,5,0,0
KR_8347439136,200,WIN,860144,14.34,7,3,1,2,14,2,0,3,2
KR_8347397917,100,WIN,853903,14.23,6,2,2,4,14,5,2,1,0
KR_8347397917,200,LOSE,853903,14.23,4,5,0,4,8,10,4,2,1
KR_8347068783,100,WIN,826930,13.78,4,2,1,1,14,2,2,2,1
KR_8347068783,200,LOSE,826930,13.78,2,3,0,4,11,4,2,1,0
KR_8346114908,100,LOSE,991677,16.53,7,4,0,5,12,0,3,0,0
KR_8346114908,200,WIN,991677,16.53,6,5,2,2,21,5,1,3,2
KR_8345835118,100,WIN,824583,13.74,1,3,1,1,113,1,2,1,0
KR_8345835118,200,LOSE,824583,13.74,3,2,1,1,47,2,0,2,1
KR_8345801486,100,WIN,886623,14.78,2,4,2,3,12,1,5,2,0
KR_8345801486,200,LOSE,886623,14.78,5,4,2,1,13,2,2,1,2
KR_8344601808,100,WIN,718208,11.97,0,1,1,0,5,6,1,0,1
KR_8344601808,200,LOSE,718208,11.97,2,4,1,4,6,1,1,3,0
KR_8344543560,100,LOSE,734517,12.24,4,4,0,5,10,1,2,0,0
KR_8344543560,200,WIN,734517,12.24,4,2,3,2,7,5,1,3,1
KR_8344489821,100,LOSE,760439,12.67,2,4,2,5,13,0,0,0,1
KR_8344489821,200,WIN,760439,12.67,3,2,6,3,12,0,0,3,1
KR_8344370273,100,LOSE,850517,14.18,2,4,1,5,16,3,1,2,0
KR_8344370273,200,WIN,850517,14.18,3,1,1,2,13,6,2,1,2
KR_8344317281,100,LOSE,700501,11.68,1,4,0,4,6,3,1,3,0
KR_8344317281,200,WIN,700501,11.68,3,1,5,0,12,2,4,0,1
KR_8343492553,100,LOSE,985836,16.43,6,6,0,3,30,1,7,1,0
KR_8343492553,200,WIN,985836,16.43,3,5,0,3,22,16,1,2,1
KR_8343434070,100,LOSE,770444,12.84,0,4,0,6,12,2,1,3,0
KR_8343434070,200,WIN,770444,12.84,7,0,1,1,13,3,1,0,1
KR_8346501753,100,LOSE,732889,12.21,3,3,2,5,8,1,4,3,0
KR_8346501753,200,WIN,732889,12.21,5,2,1,4,12,4,1,0,1
KR_8345809058,100,WIN,1095759,18.26,4,2,0,4,31,6,5,0,0
KR_8345809058,200,LOSE,1095759,18.26,3,4,1,3,17,7,0,3,3
KR_8345757190,100,WIN,868609,14.48,6,3,0,0,9,4,0,1,2
KR_8345757190,200,LOSE,868609,14.48,0,4,0,5,40,3,1,2,0
KR_8345672733,100,LOSE,1091030,18.18,2,0,2,2,17,2,1,0,1
KR_8345672733,200,WIN,1091030,18.18,1,1,1,1,28,2,3,3,1
KR_8345632519,100,WIN,764152,12.74,7,1,3,1,12,0,0,3,0
KR_8345632519,200,LOSE,764152,12.74,0,4,0,4,9,5,2,0,1
KR_8345600263,100,LOSE,858211,14.3,3,5,4,2,51,1,2,2,0
KR_8345600263,200,WIN,858211,14.3,3,4,0,2,14,6,1,1,1
KR_8345573011,100,WIN,968028,16.13,1,1,1,2,21,5,1,3,1
KR_8345573011,200,LOSE,968028,16.13,2,1,0,2,64,2,2,0,1
KR_8345537123,100,LOSE,792198,13.2,0,2,2,6,11,3,3,0,0
KR_8345537123,200,WIN,792198,13.2,6,2,1,0,11,5,3,3,1
KR_8345502459,100,LOSE,921788,15.36,1,3,2,2,55,4,2,0,2
KR_8345502459,200,WIN,921788,15.36,6,2,0,3,15,1,2,3,0
KR_8345457246,100,WIN,880978,14.68,3,6,1,5,10,3,1,3,0
KR_8345457246,200,LOSE,880978,14.68,11,4,2,3,9,1,2,0,2
KR_8345439210,100,LOSE,846204,14.1,2,4,1,2,12,2,3,1,0
KR_8345439210,200,WIN,846204,14.1,4,0,1,4,13,1,0,2,2
KR_8345421459,100,LOSE,617564,10.29,1,6,2,1,0,0,2,0,0
KR_8345421459,200,WIN,617564,10.29,7,1,1,2,7,1,0,3,1
KR_8345404729,100,LOSE,998501,16.64,3,5,1,6,11,8,1,3,1
KR_8345404729,200,WIN,998501,16.64,4,7,5,2,19,5,2,0,0
KR_8345392582,100,LOSE,962205,16.04,0,2,6,4,15,4,3,2,1
KR_8345392582,200,WIN,962205,16.04,1,2,11,4,13,5,1,1,1
KR_8345381585,100,LOSE,927235,15.45,4,2,1,5,11,4,3,3,0
KR_8345381585,200,WIN,927235,15.45,5,2,1,3,31,2,2,0,2
KR_8345388125,100,LOSE,798140,13.3,2,2,1,3,40,2,4,3,0
KR_8345388125,200,WIN,798140,13.3,3,0,1,1,13,3,4,0,2
KR_8345367823,100,WIN,788111,13.14,5,2,1,1,9,2,2,0,0
KR_8345367823,200,LOSE,788111,13.14,2,3,0,2,7,3,1,3,1
KR_8345358847,100,LOSE,916235,15.27,1,2,1,5,48,5,2,3,1
KR_8345358847,200,WIN,916235,15.27,1,0,3,3,17,1,3,0,1
KR_8354742566,100,LOSE,711484,11.86,1,3,1,0,9,2,1,2,1
KR_8354742566,200,WIN,711484,11.86,3,2,0,1,7,3,1,1,0
KR_8352421520,100,WIN,790052,13.17,3,1,5,3,5,5,0,3,2
KR_8352421520,200,LOSE,790052,13.17,1,4,2,3,12,1,2,0,0
KR_8352362319,100,WIN,852846,14.21,2,1,3,1,14,3,0,3,0
KR_8352362319,200,LOSE,852846,14.21,0,2,2,4,9,0,2,0,2
KR_8352311102,100,LOSE,714004,11.9,1,4,0,4,9,2,4,1,0
KR_8352311102,200,WIN,714004,11.9,5,2,3,0,8,4,1,2,1
KR_8352191609,100,LOSE,964255,16.07,2,2,1,2,15,2,1,2,2
KR_8352191609,200,WIN,964255,16.07,3,2,0,2,10,4,1,1,0
KR_8351732589,100,WIN,821141,13.69,6,4,3,4,6,2,2,2,0
KR_8351732589,200,LOSE,821141,13.69,2,6,4,3,9,7,3,1,0
KR_8351601167,100,LOSE,866144,14.44,1,3,1,2,14,1,3,2,0
KR_8351601167,200,WIN,866144,14.44,4,1,2,2,7,2,0,1,2
KR_8350696228,100,LOSE,899285,14.99,4,3,1,5,13,4,3,0,0
KR_8350696228,200,WIN,899285,14.99,2,3,1,1,15,6,3,3,1
KR_8349141311,100,LOSE,787893,13.13,1,4,1,6,9,2,3,1,0
KR_8349141311,200,WIN,787893,13.13,3,1,8,1,8,3,2,2,2
KR_8343034404,100,LOSE,911062,15.18,1,6,1,4,13,6,2,0,0
KR_8343034404,200,WIN,911062,15.18,4,4,3,5,13,8,0,3,1
KR_8342968393,100,LOSE,992355,16.54,3,1,0,3,16,3,2,3,0
KR_8342968393,200,WIN,992355,16.54,2,2,0,1,18,1,0,0,2
KR_8342834441,100,WIN,748641,12.48,3,1,1,1,13,3,1,3,1
KR_8342834441,200,LOSE,748641,12.48,2,4,0,3,12,2,2,0,0
KR_8342788828,100,WIN,816611,13.61,6,2,3,3,12,2,1,3,0
KR_8342788828,200,LOSE,816611,13.61,3,4,2,5,8,2,2,0,1
KR_8342730484,100,WIN,503356,8.39,3,1,1,2,4,0,1,0,1
KR_8342730484,200,LOSE,503356,8.39,2,2,1,1,22,1,1,2,0
KR_8342660171,100,LOSE,915942,15.27,2,2,0,2,14,5,3,2,0
KR_8342660171,200,WIN,915942,15.27,1,2,5,3,13,3,3,1,2
KR_8354970401,100,WIN,825532,13.76,5,0,8,5,14,3,2,0,1
KR_8354970401,200,LOSE,825532,13.76,2,9,1,4,10,3,6,3,0
KR_8352961934,100,LOSE,935982,15.6,0,3,0,4,25,2,1,3,0
KR_8352961934,200,WIN,935982,15.6,4,0,3,0,9,4,1,0,2
KR_8352934929,100,LOSE,909814,15.16,3,3,1,4,12,7,1,3,1
KR_8352934929,200,WIN,909814,15.16,2,6,2,3,15,5,3,0,1
KR_8352912334,100,LOSE,701405,11.69,7,6,1,6,7,2,1,3,0
KR_8352912334,200,WIN,701405,11.69,1,6,8,3,7,4,1,0,1
KR_8352542212,100,WIN,1018974,16.98,3,0,0,1,15,2,1,3,1
KR_8352542212,200,LOSE,1018974,16.98,1,0,1,4,14,3,0,0,0
KR_8352486162,100,WIN,771279,12.85,5,2,6,1,13,2,3,0,0
KR_8352486162,200,LOSE,771279,12.85,2,5,1,4,43,3,3,3,0
KR_8352225508,100,WIN,743131,12.39,6,2,2,2,15,8,0,3,1
KR_8352225508,200,LOSE,743131,12.39,5,4,0,6,11,1,5,0,0
KR_8351977580,100,WIN,621269,10.35,2,1,2,1,4,2,1,0,1
KR_8351977580,200,LOSE,621269,10.35,1,4,0,1,11,1,1,3,0
KR_8349621584,100,WIN,1130908,18.85,0,4,0,5,23,6,5,2,1
KR_8349621584,200,LOSE,1130908,18.85,2,0,0,3,26,5,1,1,2
KR_8349574486,100,WIN,913298,15.22,1,4,0,3,19,5,2,3,0
KR_8349574486,200,LOSE,913298,15.22,5,3,3,3,11,2,3,0,1
KR_8347946828,100,WIN,963346,16.06,3,4,1,8,16,6,2,1,1
KR_8347946828,200,LOSE,963346,16.06,4,2,3,5,16,3,3,1,1
KR_8350391866,100,WIN,768440,12.81,3,3,1,3,8,1,6,3,0
KR_8350391866,200,LOSE,768440,12.81,2,1,3,3,18,5,2,0,1
KR_8350360707,100,WIN,668525,11.14,4,0,0,1,12,4,0,3,1
KR_8350360707,200,LOSE,668525,11.14,0,5,1,3,11,0,2,0,0
KR_8350333660,100,LOSE,797154,13.29,0,3,2,5,12,1,5,0,1
KR_8350333660,200,WIN,797154,13.29,5,1,2,2,9,8,0,3,0
KR_8345533741,100,WIN,919116,15.32,5,1,3,7,10,9,1,1,1
KR_8345533741,200,LOSE,919116,15.32,2,6,4,5,17,3,3,2,0
KR_8345529008,100,WIN,609322,10.16,3,0,0,1,7,1,3,0,1
KR_8345529008,200,LOSE,609322,10.16,1,2,0,2,8,1,1,3,0
KR_8345510292,100,WIN,901165,15.02,6,2,6,2,15,5,0,3,2
KR_8345510292,200,LOSE,901165,15.02,2,6,0,4,13,4,2,0,0
KR_8345477951,100,LOSE,932043,15.53,2,2,0,2,16,5,3,3,1
KR_8345477951,200,WIN,932043,15.53,4,2,4,4,63,1,1,0,1
KR_8339320863,100,LOSE,1008813,16.81,3,3,0,3,22,3,4,3,0
KR_8339320863,200,WIN,1008813,16.81,2,4,1,3,14,5,0,0,2
KR_8338449893,100,WIN,914835,15.25,6,3,3,3,14,5,0,3,1
KR_8338449893,200,LOSE,914835,15.25,5,5,0,6,11,6,2,0,1
KR_8338371881,100,LOSE,869697,14.49,4,5,4,4,10,2,2,3,0
KR_8338371881,200,WIN,869697,14.49,7,4,0,4,12,6,1,0,1
KR_8336934470,100,LOSE,1222730,20.38,1,1,0,4,26,3,5,0,0
KR_8336934470,200,WIN,1222730,20.38,4,2,2,2,24,7,1,3,3
KR_8355056177,100,WIN,922066,15.37,1,3,0,1,13,5,1,3,2
KR_8355056177,200,LOSE,922066,15.37,1,2,0,4,14,5,2,0,0
KR_8346325741,100,WIN,959897,16.0,4,6,1,6,63,7,1,3,0
KR_8346325741,200,LOSE,959897,16.0,3,4,3,6,19,6,0,0,2
KR_8346300741,100,LOSE,778988,12.98,3,5,0,6,7,4,3,0,0
KR_8346300741,200,WIN,778988,12.98,6,2,1,2,10,6,0,3,1
KR_8346266397,100,WIN,764831,12.75,3,3,0,3,12,8,3,3,0
KR_8346266397,200,LOSE,764831,12.75,2,4,2,4,7,4,2,0,1
KR_8341974167,100,LOSE,860806,14.35,0,2,0,2,13,2,0,3,2
KR_8341974167,200,WIN,860806,14.35,2,0,0,1,14,3,1,0,0
KR_8340988071,100,LOSE,836188,13.94,2,3,1,3,10,5,0,3,1
KR_8340988071,200,WIN,836188,13.94,2,3,2,3,42,3,4,0,1
KR_8340940431,100,WIN,641493,10.69,0,0,0,3,7,1,0,1,1
KR_8340940431,200,LOSE,641493,10.69,2,0,0,0,36,0,1,2,0
KR_8339169899,100,LOSE,606900,10.12,0,1,0,2,10,3,0,0,0
KR_8339169899,200,WIN,606900,10.12,3,1,0,0,5,1,2,3,1
KR_8339123302,100,WIN,793330,13.22,2,1,1,1,16,6,4,0,1
KR_8339123302,200,LOSE,793330,13.22,1,2,1,4,11,5,0,3,0
KR_8338948497,100,WIN,842156,14.04,0,2,0,0,45,4,0,2,0
KR_8338948497,200,LOSE,842156,14.04,1,2,2,2,11,1,3,1,1
KR_8354514980,100,LOSE,716385,11.94,1,6,2,6,11,7,2,0,0
KR_8354514980,200,WIN,716385,11.94,5,2,2,3,10,9,1,3,1
KR_8348302507,100,WIN,1002880,16.71,5,3,2,2,15,3,0,1,2
KR_8348302507,200,LOSE,1002880,16.71,7,4,1,5,17,2,3,2,0
KR_8346178609,100,WIN,1004637,16.74,5,2,1,4,20,7,3,0,0
KR_8346178609,200,LOSE,1004637,16.74,3,2,2,5,61,3,3,3,2
KR_8346115646,100,WIN,971600,16.19,0,3,4,4,8,3,4,1,0
KR_8346115646,200,LOSE,971600,16.19,4,3,1,2,13,6,2,2,1
KR_8346074310,100,LOSE,801952,13.37,1,1,0,2,13,2,2,0,0
KR_8346074310,200,WIN,801952,13.37,1,2,0,1,10,5,0,3,1
KR_8346010912,100,LOSE,709021,11.82,1,3,1,6,6,5,2,2,0
KR_8346010912,200,WIN,709021,11.82,4,0,4,1,6,4,1,1,0
KR_8341791973,100,WIN,941627,15.69,3,5,0,7,17,10,4,3,0
KR_8341791973,200,LOSE,941627,15.69,4,2,0,7,14,3,4,0,2
KR_8339746060,100,LOSE,700639,11.68,2,8,1,6,7,3,3,0,0
KR_8339746060,200,WIN,700639,11.68,5,2,6,0,9,8,3,3,1
KR_8339713204,100,WIN,895156,14.92,4,0,1,1,11,1,0,3,2
KR_8339713204,200,LOSE,895156,14.92,1,3,0,1,8,0,3,0,0
KR_8338497933,100,LOSE,860772,14.35,1,5,0,6,8,3,4,0,0
KR_8338497933,200,WIN,860772,14.35,6,1,3,1,11,1,4,3,2
KR_8349247053,100,LOSE,846588,14.11,0,3,1,4,13,4,1,3,0
KR_8349247053,200,WIN,846588,14.11,2,3,3,2,12,3,1,0,1
KR_8349192446,100,LOSE,730494,12.17,1,2,0,2,11,0,5,0,0
KR_8349192446,200,WIN,730494,12.17,3,1,1,0,12,3,0,3,2
KR_8347285709,100,WIN,1005272,16.75,1,5,1,5,21,13,3,0,0
KR_8347285709,200,LOSE,1005272,16.75,4,5,2,6,20,5,4,3,2
KR_8347243113,100,LOSE,802880,13.38,5,3,3,6,19,1,4,3,0
KR_8347243113,200,WIN,802880,13.38,9,3,0,3,9,3,3,0,1
KR_8347057440,100,WIN,799392,13.32,4,1,0,1,11,4,1,3,1
KR_8347057440,200,LOSE,799392,13.32,2,3,0,2,11,0,2,0,1
KR_8346996847,100,LOSE,908419,15.14,5,4,1,2,5,1,3,0,1
KR_8346996847,200,WIN,908419,15.14,3,5,3,2,15,3,2,3,1
KR_8346485954,100,LOSE,976612,16.28,3,6,1,3,55,3,2,3,0
KR_8346485954,200,WIN,976612,16.28,4,3,1,2,16,3,2,0,2
KR_8346481849,100,LOSE,779858,13.0,2,4,1,6,14,2,5,0,0
KR_8346481849,200,WIN,779858,13.0,6,0,3,2,10,9,2,3,1
KR_8346487461,100,WIN,753239,12.55,6,1,2,3,9,3,2,3,1
KR_8346487461,200,LOSE,753239,12.55,1,5,1,4,11,3,2,0,0
KR_8346473702,100,LOSE,731703,12.2,5,1,1,5,15,1,4,0,0
KR_8346473702,200,WIN,731703,12.2,2,3,1,2,8,8,0,3,1
KR_8345296614,100,WIN,757500,12.62,7,0,0,3,15,11,0,3,1
KR_8345296614,200,LOSE,757500,12.62,1,6,2,3,10,2,4,0,0
KR_8345288138,100,WIN,840419,14.01,2,0,0,3,16,3,4,0,1
KR_8345288138,200,LOSE,840419,14.01,2,0,0,2,22,4,0,3,0
KR_8339240446,100,WIN,1037176,17.29,1,1,0,0,20,6,0,2,1
KR_8339240446,200,LOSE,1037176,17.29,0,2,1,2,16,1,3,1,1
KR_8339218728,100,WIN,802765,13.38,5,1,0,2,14,5,1,3,1
KR_8339218728,200,LOSE,802765,13.38,2,5,2,6,8,1,3,0,1
KR_8339209152,100,WIN,933660,15.56,3,1,7,2,18,4,2,1,0
KR_8339209152,200,LOSE,933660,15.56,0,4,3,5,20,2,3,2,2
KR_8338781676,100,WIN,732032,12.2,4,0,0,1,11,1,3,2,0
KR_8338781676,200,LOSE,732032,12.2,1,2,0,3,8,3,2,1,0
KR_8338742114,100,WIN,1081614,18.03,3,3,4,3,21,3,2,3,0
KR_8338742114,200,LOSE,1081614,18.03,4,5,1,4,26,1,3,0,1
KR_8338676836,100,WIN,941615,15.69,1,2,2,3,56,3,3,3,0
KR_8338676836,200,LOSE,941615,15.69,3,2,1,2,16,2,1,0,1
KR_8353276450,100,LOSE,912094,15.2,3,6,0,4,15,2,3,0,0
KR_8353276450,200,WIN,912094,15.2,5,1,1,2,9,5,2,3,1
KR_8353250500,100,WIN,952646,15.88,2,5,6,3,17,3,1,3,0
KR_8353250500,200,LOSE,952646,15.88,5,4,4,4,14,1,3,0,2
