matchId,teamId,win,adc_championName,adc_masteryPoints,adc_masteryLevel,support_championName,support_masteryPoints,support_masteryLevel
KR_8348678555,100,True,Corki,12193,3,Thresh,21009,4
KR_8348678555,200,False,Kaisa,179135,19,Nautilus,242249,25
KR_8346943471,100,True,Ezreal,101444,10,Lux,3060444,281
KR_8346943471,200,False,Kaisa,108051,12,Sion,11888,3
KR_8346904938,100,False,Lucian,161660,17,Leona,105268,12
KR_8346904938,200,True,Kaisa,27252,5,Alistar,86022,10
KR_8346886374,100,False,Nilah,29753,5,Sylas,352001,35
KR_8346886374,200,True,Syndra,5862,2,Leona,105268,12
KR_8346840719,100,False,Jhin,172295,18,Pyke,112047,13
KR_8346840719,200,True,Veigar,101714,12,Brand,384336,38
KR_8346812923,100,True,Kaisa,409961,40,Thresh,8186,3
KR_8346812923,200,False,Xayah,95707,11,Rakan,25780,5
KR_8345031054,100,True,Xayah,41415,6,Rakan,17880,4
KR_8345031054,200,False,Lucian,15885,4,Nautilus,7731,3
KR_8344939554,100,False,Zeri,60928,8,Pyke,1782841,145
KR_8344939554,200,True,Yasuo,107427,10,Nautilus,22255,5
KR_8344855923,100,True,Aphelios,354061,35,Leblanc,395931,39
KR_8344855923,200,False,Zeri,60928,8,Senna,73594,9
KR_8344685845,100,True,Aphelios,86580,10,Seraphine,472777,46
KR_8344685845,200,False,Ashe,258495,26,Thresh,85691,10
KR_8344596622,100,False,Tristana,3303,2,Pyke,9514,3
KR_8344596622,200,True,Jhin,1162,1,Rell,25158,5
KR_8343010640,100,True,Jhin,142719,15,Blitzcrank,75170,9
KR_8343010640,200,False,Yunara,108642,13,Braum,41933,6
KR_8342950600,100,False,Ashe,146268,16,Seraphine,62942,8
KR_8342950600,200,True,Aphelios,86580,10,Lulu,39141,6
KR_8341269644,100,True,Sivir,50117,7,Skarner,24615,5
KR_8341269644,200,False,Ziggs,183958,19,Alistar,38482,6
KR_8348122415,100,True,Corki,71940,9,Pyke,623174,59
KR_8348122415,200,False,Yunara,47434,7,Nautilus,22699,5
KR_8348070171,100,True,Ezreal,116508,13,Bard,27252,5
KR_8348070171,200,False,Kaisa,411100,40,TahmKench,9207,3
KR_8348037658,100,False,Corki,62288,8,Thresh,976019,91
KR_8348037658,200,True,Jhin,396478,39,Bard,27498,5
KR_8348004299,100,False,MissFortune,775113,73,Pyke,59762,8
KR_8348004299,200,True,Caitlyn,212619,20,Bard,8916,3
KR_8347966645,100,True,Kaisa,9505,3,Zac,352400,33
KR_8347966645,200,False,Jhin,396478,39,Lulu,30234,5
KR_8347951159,100,False,Jinx,285047,29,Milio,2156,2
KR_8347951159,200,True,Yunara,44025,7,Lulu,35049,6
KR_8347910940,100,False,Jhin,252276,26,Shen,133740,15
KR_8347910940,200,True,Kaisa,137800,15,Rell,109129,13
KR_8347880508,100,False,Yasuo,1383978,121,Blitzcrank,20459,4
KR_8347880508,200,True,Xerath,64818,9,Velkoz,2086073,192
KR_8347863335,100,False,Jhin,42553,6,Bard,27252,5
KR_8347863335,200,True,Kalista,156342,17,Nautilus,40717,6
KR_8347828446,100,True,Jhin,396478,39,Pantheon,242064,25
KR_8347828446,200,False,Lucian,38586,6,Shaco,118998,13
KR_8347814139,100,True,Jhin,396478,39,Nautilus,166210,18
KR_8347814139,200,False,Corki,313082,31,Elise,30894,5
KR_8347780429,100,False,Jhin,396478,39,Pantheon,518995,50
KR_8347780429,200,True,Kaisa,172474,18,Nautilus,166210,18
KR_8347737637,100,False,Yunara,10366,3,Trundle,37314,6
KR_8347737637,200,True,Jhin,396478,39,Camille,51813,7
KR_8347717805,100,False,Kaisa,88796,11,Shen,36296,6
KR_8347717805,200,True,Caitlyn,63834,8,Bard,27252,5
KR_8354687446,100,True,Jinx,148387,16,Thresh,479910,46
KR_8354687446,200,False,Morgana,13049,4,Lux,9059,3
KR_8353561415,100,True,Jinx,148387,16,Nautilus,74410,9
KR_8353561415,200,False,Xayah,314996,31,Rakan,31381,5
KR_8352615648,100,True,Jinx,148387,16,Nautilus,330413,33
KR_8352615648,200,False,Kaisa,56873,8,Alistar,99746,12
KR_8352546704,100,True,Nilah,847059,80,Alistar,27794,5
KR_8352546704,200,False,Kaisa,56873,8,Leona,77280,10
KR_8351435782,100,True,Ezreal,112066,13,Karma,142058,16
KR_8351435782,200,False,MissFortune,264139,27,Shaco,603814,58
KR_8349482159,100,True,Kaisa,228314,23,Nautilus,10717,3
KR_8349482159,200,False,Tristana,62650,8,Zaahen,12076,3
KR_8347073683,100,False,Kaisa,112093,13,Thresh,74864,9
KR_8347073683,200,True,Aphelios,190288,20,Lulu,3278,2
KR_8347020364,100,False,Kaisa,228314,23,TahmKench,87233,11
KR_8347020364,200,True,Ezreal,135210,15,Seraphine,454955,44
KR_8341698968,100,True,Jinx,148387,16,Thresh,26004,5
KR_8341698968,200,False,Kaisa,17299,4,Morgana,7874,3
KR_8350382935,100,False,Ezreal,94165,11,Mel,13374,4
KR_8350382935,200,True,Zeri,141560,15,Thresh,131242,15
KR_8345117857,100,True,Brand,5746770,482,Zed,852124,78
KR_8345117857,200,False,MissFortune,203036,21,Syndra,2231419,132
KR_8345076394,100,False,Zeri,141560,15,Rakan,36231,6
KR_8345076394,200,True,Ezreal,88918,11,Nautilus,25520,5
KR_8345014707,100,False,Yunara,91301,11,Seraphine,16676,4
KR_8345014707,200,True,Caitlyn,29068,5,Senna,48576,7
KR_8344973694,100,False,Yasuo,166873,16,Bard,433547,42
KR_8344973694,200,True,Nilah,37709,6,Thresh,141072,15
KR_8338903268,100,True,Caitlyn,111542,13,Leona,2178660,167
KR_8338903268,200,False,Varus,7398,3,Pyke,205040,21
KR_8338847718,100,True,Zeri,141560,15,Poppy,134450,15
KR_8338847718,200,False,Yunara,39124,6,Neeko,1475265,122
KR_8338785478,100,False,Velkoz,492953,47,Rell,13996,4
KR_8338785478,200,True,Kaisa,249304,25,Alistar,14175,4
KR_8350074316,100,True,Zeri,94451,11,Lulu,2168966,137
KR_8350074316,200,False,Kaisa,43982,7,Pantheon,230761,24
KR_8350055280,100,False,Kaisa,8124,3,Nautilus,82692,10
KR_8350055280,200,True,Tristana,753742,65,Pantheon,230761,24
KR_8350036099,100,False,Kaisa,350744,35,Blitzcrank,599037,56
KR_8350036099,200,True,Viktor,9900,3,Pantheon,230761,24
KR_8344366172,100,False,Ezreal,72889,9,Karma,25326,5
KR_8344366172,200,True,Kaisa,521702,50,Pantheon,230761,24
KR_8344302121,100,True,Tristana,122830,14,Pantheon,230761,24
KR_8344302121,200,False,Hwei,162032,17,Bard,64224,8
KR_8342274640,100,True,Xayah,89995,9,Leona,492508,47
KR_8342274640,200,False,Kaisa,190667,17,Pantheon,230761,24
KR_8342266514,100,False,Yunara,35270,6,Pantheon,230761,24
KR_8342266514,200,True,Kaisa,941446,84,Poppy,10158,3
KR_8342249646,100,True,Yunara,59764,8,Pantheon,230761,24
KR_8342249646,200,False,Xayah,130669,15,Braum,103100,12
KR_8340755810,100,True,Lucian,158054,17,Pantheon,230761,24
KR_8340755810,200,False,Ezreal,50424,7,Vex,15448,4
KR_8337375406,100,True,Lucian,275910,28,Milio,7496,3
KR_8337375406,200,False,Kalista,243075,25,Alistar,110749,13
KR_8340124630,100,False,Lucian,4005,2,Karma,8157,3
KR_8340124630,200,True,Aphelios,661936,63,Lulu,42859,7
KR_8340077934,100,False,Kaisa,271518,26,Poppy,77589,10
KR_8340077934,200,True,Ezreal,242273,25,Camille,104835,12
KR_8339172990,100,True,Kaisa,435568,42,Shen,18224,4
KR_8339172990,200,False,Ezreal,1275360,119,Skarner,49575,7
KR_8349127040,100,True,Kaisa,51329,7,Nautilus,62284,8
KR_8349127040,200,False,Corki,32697,6,Velkoz,23933,5
KR_8348339810,100,True,Jinx,27971,5,Soraka,267445,27
KR_8348339810,200,False,Yunara,3429,2,Braum,56842,8
KR_8343607151,100,False,Yasuo,541599,52,Yuumi,100764,12
KR_8343607151,200,True,Zeri,4126,2,Lulu,150961,16
KR_8354610773,100,True,Hwei,32478,6,Camille,6920,3
KR_8354610773,200,False,Aphelios,709,1,Poppy,252274,26
KR_8341102190,100,False,Yunara,63216,8,Rakan,13338,4
KR_8341102190,200,True,Kaisa,71785,9,Maokai,4261,2
KR_8341060717,100,True,Aphelios,436383,42,Blitzcrank,9920,3
KR_8341060717,200,False,Kaisa,145316,16,Nautilus,37998,6
KR_8340818881,100,True,Jhin,188858,20,Zoe,297259,30
KR_8340818881,200,False,Mel,13557,4,Singed,3026128,271
KR_8340800510,100,False,Jhin,431883,42,Morgana,161157,17
KR_8340800510,200,True,Aphelios,62834,8,Leblanc,76949,10
KR_8340689304,100,False,Yunara,4763,2,Velkoz,2198659,203
KR_8340689304,200,True,Ezreal,14904,4,Pantheon,38770,6
KR_8340659992,100,False,Jinx,262494,26,Blitzcrank,9920,3
KR_8340659992,200,True,Jhin,29236,5,Rakan,17622,4
KR_8340653867,100,True,Samira,5282,2,Alistar,42815,7
KR_8340653867,200,False,Kaisa,100851,12,Heimerdinger,2185380,191
KR_8340653291,100,True,Kaisa,222320,23,Nautilus,8296,3
KR_8340653291,200,False,Caitlyn,117260,13,Morgana,35514,6
KR_8353503453,100,False,Ezreal,818431,77,TahmKench,135530,15
KR_8353503453,200,True,Lucian,6095,3,Yuumi,88986,11
KR_8352768449,100,True,Jhin,42676,7,Syndra,2047297,189
KR_8352768449,200,False,Lucian,74224,9,Yuumi,3537,2
KR_8352712297,100,False,Corki,60115,8,Swain,26082,5
KR_8352712297,200,True,Jhin,1808665,141,Zilean,1345635,125
KR_8352679010,100,True,Caitlyn,532400,51,Mel,89741,11
KR_8352679010,200,False,Aphelios,520919,50,Thresh,68076,9
KR_8352292501,100,True,Yasuo,59901,8,TahmKench,1009568,80
KR_8352292501,200,False,Jhin,281104,28,Alistar,1687677,131
KR_8352201583,100,True,Ziggs,47901,7,Karma,152803,15
KR_8352201583,200,False,Jhin,223965,23,Swain,31129,5
KR_8353572104,100,False,Jinx,66639,9,Thresh,17950,4
KR_8353572104,200,True,Jhin,14962,4,Annie,13913,4
KR_8348260990,100,False,Zeri,113245,13,Thresh,831761,78
KR_8348260990,200,True,Tristana,1674350,155,Sylas,126704,14
KR_8348220184,100,True,Yunara,139466,15,Bard,91208,11
KR_8348220184,200,False,Jinx,40011,6,Lulu,1873772,160
KR_8348144252,100,False,Jinx,188880,20,Braum,28064,5
KR_8348144252,200,True,Ezreal,400967,39,Blitzcrank,754406,71
KR_8348085536,100,True,Jhin,37918,6,Velkoz,80485,10
KR_8348085536,200,False,Kaisa,180700,19,Nautilus,32046,6
KR_8347925424,100,False,Yunara,148535,16,Shen,4276,2
KR_8347925424,200,True,MissFortune,198848,21,Blitzcrank,318318,32
KR_8345160260,100,False,Kaisa,439646,43,Rell,241864,24
KR_8345160260,200,True,Zeri,113245,13,Poppy,134334,15
KR_8340310563,100,False,Jinx,159368,16,Milio,54579,8
KR_8340310563,200,True,Aphelios,442490,43,Nautilus,4047,2
KR_8352096251,100,True,Jinx,120745,14,Lulu,1723114,146
KR_8352096251,200,False,Kaisa,67098,9,Shen,84975,10
KR_8354748242,100,False,Tristana,71922,9,Rammus,708325,58
KR_8354748242,200,True,Jhin,99151,12,Galio,18698,4
KR_8354706346,100,False,Jhin,133954,15,Blitzcrank,41621,6
KR_8354706346,200,True,Tristana,45095,7,Thresh,392066,38
KR_8354604928,100,False,Yunara,12613,4,Lulu,475243,46
KR_8354604928,200,True,Jinx,31867,6,Rell,425158,36
KR_8353285251,100,True,Lucian,16272,4,Braum,15472,4
KR_8353285251,200,False,MissFortune,6519,3,Rell,43109,7
KR_8353266263,100,True,Jinx,142232,16,Neeko,7829,3
KR_8353266263,200,False,Varus,101921,12,Poppy,28844,5
KR_8351293889,100,True,Kaisa,18066,4,Blitzcrank,103853,12
KR_8351293889,200,False,Sivir,160152,17,Amumu,38327,6
KR_8351216245,100,True,Swain,58352,8,Seraphine,28619,5
KR_8351216245,200,False,Kaisa,82967,10,Bard,56214,8
KR_8348672164,100,False,Zeri,101084,12,Lulu,164928,18
KR_8348672164,200,True,Ezreal,93728,11,Xerath,10023,3
KR_8342785283,100,False,Kaisa,502969,48,Leona,532946,48
KR_8342785283,200,True,Aphelios,101129,12,Seraphine,66183,9
KR_8340070069,100,True,Viktor,12188,3,Blitzcrank,155018,17
KR_8340070069,200,False,Syndra,227253,23,Lulu,419903,41
KR_8339988632,100,True,Ezreal,31510,5,Leona,337547,33
KR_8339988632,200,False,Kaisa,277803,28,Shen,27215,5
KR_8339836454,100,False,Corki,5452,2,Alistar,458208,43
KR_8339836454,200,True,Ezreal,210493,22,Amumu,51765,7
KR_8348093104,100,True,Ashe,447881,43,Seraphine,655890,62
KR_8348093104,200,False,Mel,17649,4,Camille,13507,4
KR_8346623665,100,True,Xayah,3440,2,Rakan,60676,8
KR_8346623665,200,False,Ezreal,860459,81,Karma,307668,30
KR_8346614252,100,True,Ashe,166565,18,Camille,13507,4
KR_8346614252,200,False,Jhin,52497,7,Bard,706728,67
KR_8346594325,100,True,Kaisa,11767,3,Nautilus,275682,28
KR_8346594325,200,False,Ezreal,178195,19,Karma,295424,28
KR_8346551157,100,True,Lucian,9186,3,Milio,20425,4
KR_8346551157,200,False,Zeri,18160,4,Braum,65224,9
KR_8346536603,100,False,Aphelios,17320,4,Nautilus,404697,39
KR_8346536603,200,True,Ashe,45589,7,Leona,415196,40
KR_8348734060,100,True,Jinx,14114,4,Leona,721038,64
KR_8348734060,200,False,Twitch,100618,12,Morgana,148320,16
KR_8348717412,100,False,Syndra,6662,3,Zoe,297259,30
KR_8348717412,200,True,Kaisa,6434,3,Nautilus,19122,4
KR_8345555323,100,True,Aphelios,94659,11,Alistar,15161,4
KR_8345555323,200,False,Kaisa,767345,72,Poppy,364,1
KR_8345533723,100,True,Kaisa,35745,6,Leona,293590,29
KR_8345533723,200,False,Xayah,128973,14,Morgana,7152,3
KR_8342317858,100,False,Ezreal,1292,1,Nautilus,25896,5
KR_8342317858,200,True,Hwei,31704,6,Vi,22914,5
KR_8345403398,100,True,Aphelios,338250,33,Camille,17044,4
KR_8345403398,200,False,Kaisa,411832,40,Brand,14656,4
KR_8341528259,100,False,Shen,134734,15,Thresh,1512695,140
KR_8341528259,200,True,Kaisa,360335,35,Rakan,129046,14
KR_8340157863,100,True,Seraphine,5476,2,Nautilus,10972,3
KR_8340157863,200,False,Yasuo,18858,4,Senna,670034,59
KR_8337707210,100,False,Lucian,44829,7,Thresh,1030538,84
KR_8337707210,200,True,Yasuo,1640605,152,Rell,21950,5
KR_8339818723,100,True,Twitch,1208896,112,Nautilus,618668,59
KR_8339818723,200,False,Caitlyn,158089,17,Amumu,879035,58
KR_8339626225,100,True,Caitlyn,43064,7,Lux,2105902,194
KR_8339626225,200,False,Jhin,13141,4,Sylas,108395,12
KR_8354176601,100,False,Xayah,37844,6,Rakan,75976,10
KR_8354176601,200,True,Kaisa,141610,16,Seraphine,82647,10
KR_8354176097,100,False,Caitlyn,123867,14,Alistar,362512,36
KR_8354176097,200,True,Kaisa,43190,7,Rell,37910,6
KR_8354163504,100,False,Jhin,95988,11,Thresh,243729,25
KR_8354163504,200,True,Kaisa,25966,5,Blitzcrank,35161,6
KR_8354158472,100,True,Kaisa,812311,74,Rell,37910,6
KR_8354158472,200,False,Caitlyn,120777,14,Shaco,48147,7
KR_8354149373,100,True,Xerath,1838877,170,Leona,161230,17
KR_8354149373,200,False,Kaisa,316031,31,Nautilus,54667,8
KR_8354127578,100,False,Kaisa,222974,23,Alistar,4911968,440
KR_8354127578,200,True,Jinx,154147,17,Lulu,915741,86
KR_8354119334,100,False,Jhin,17141,4,Leona,1063234,95
KR_8354119334,200,True,Kaisa,137222,15,Nautilus,715049,68
KR_8354111041,100,True,Kaisa,386144,38,Nautilus,128043,14
KR_8354111041,200,False,Jinx,52967,7,Lulu,915741,86
KR_8354085634,100,False,Yasuo,1237,1,Thresh,243729,25
KR_8354085634,200,True,Ezreal,127073,14,Maokai,8576,3
KR_8354078170,100,False,Jayce,80690,10,Nautilus,715049,68
KR_8354078170,200,True,Xerath,1302403,121,Rumble,153298,17
KR_8354055130,100,True,Yunara,6676,3,Lulu,915741,86
KR_8354055130,200,False,Kaisa,115021,13,Blitzcrank,25469,5
KR_8354017288,100,True,Kaisa,75965,10,Thresh,51452,7
KR_8354017288,200,False,Zeri,123244,14,Yuumi,446489,43
KR_8353969673,100,True,Ashe,85508,10,Thresh,2225122,188
KR_8353969673,200,False,Kaisa,530612,51,Nautilus,715049,68
KR_8353921971,100,True,Xerath,295331,28,Rakan,75976,10
KR_8353921971,200,False,Jhin,220353,23,Lulu,1104316,103
KR_8349979148,100,True,Ashe,84103,10,Thresh,243729,25
KR_8349979148,200,False,Jhin,22863,5,Nautilus,19933,4
KR_8349956788,100,False,Jinx,45536,7,Thresh,243729,25
KR_8349956788,200,True,TahmKench,28909,5,Zyra,36728,6
KR_8349949817,100,True,Kaisa,94851,11,Rell,37910,6
KR_8349949817,200,False,Yunara,134937,15,Rakan,355735,35
KR_8349949348,100,True,Smolder,56944,8,Rakan,75976,10
KR_8349949348,200,False,Twitch,39646,6,Pyke,15832,4
KR_8349923950,100,True,Tristana,15837,4,Vi,49264,7
KR_8349923950,200,False,Jinx,2484152,222,Braum,211074,22
KR_8349913801,100,False,Aphelios,124795,14,Thresh,201501,21
KR_8349913801,200,True,Kaisa,60431,8,Nautilus,715049,68
KR_8349907192,100,True,Kaisa,12818,4,Braum,211074,22
KR_8349907192,200,False,Samira,148110,16,Nautilus,201261,21
KR_8349878462,100,False,Jhin,177109,19,Janna,236152,20
KR_8349878462,200,True,Kaisa,119362,13,Nautilus,715049,68
KR_8349842797,100,True,Tristana,31815,6,Soraka,2872985,220
KR_8349842797,200,False,Jinx,39850,6,Milio,190911,20
KR_8338659620,100,True,Syndra,106620,12,Rell,43206,7
KR_8338659620,200,False,Kaisa,85491,10,Pyke,2227,2
KR_8350780404,100,False,Kaisa,107231,12,Xerath,2781658,251
KR_8350780404,200,True,Lucian,296047,30,Milio,77504,10
KR_8350727257,100,True,Ezreal,131059,15,Seraphine,5316,2
KR_8350727257,200,False,Jhin,30776,5,Xerath,2781658,251
KR_8350687735,100,True,Aphelios,198689,21,Thresh,513451,49
KR_8350687735,200,False,Ezreal,89374,11,Xerath,2781658,251
KR_8352299624,100,False,Swain,61312,8,Leona,325838,27
KR_8352299624,200,True,Jinx,25358,5,Alistar,131721,15
KR_8352264377,100,True,Swain,61312,8,Leona,325838,27
KR_8352264377,200,False,Varus,57814,8,Mel,50354,7
KR_8352203755,100,True,Swain,61312,8,Leona,325838,27
KR_8352203755,200,False,Corki,73197,9,Nami,21783,5
KR_8352178103,100,True,Swain,61312,8,Leona,325838,27
KR_8352178103,200,False,Jinx,102031,12,Pyke,1677697,155
KR_8352106952,100,True,Kaisa,596493,57,Nautilus,95028,11
KR_8352106952,200,False,Swain,61312,8,Leona,325838,27
KR_8352066404,100,False,Swain,61312,8,Leona,325838,27
KR_8352066404,200,True,Tristana,133984,15,Yuumi,1221,1
KR_8352023477,100,False,Ashe,92469,11,Alistar,69231,9
KR_8352023477,200,True,Swain,61312,8,Leona,325838,27
KR_8351982890,100,True,Swain,61312,8,Leona,325838,27
KR_8351982890,200,False,Ashe,42826,7,Braum,42745,7
KR_8351976144,100,True,Swain,61312,8,Leona,325838,27
KR_8351976144,200,False,Smolder,132561,15,Seraphine,130730,15
KR_8351939150,100,True,Swain,61312,8,Leona,325838,27
KR_8351939150,200,False,MissFortune,3701,2,Poppy,34161,6
KR_8350694357,100,False,Jhin,165073,18,Soraka,28360,5
KR_8350694357,200,True,Swain,61312,8,Leona,325838,27
KR_8350635738,100,False,Jhin,1511160,140,Zyra,633406,60
KR_8350635738,200,True,Swain,61312,8,Leona,325838,27
KR_8350520815,100,False,Ezreal,38555,6,Nautilus,2685312,158
KR_8350520815,200,True,Swain,61312,8,Leona,325838,27
KR_8350484985,100,False,Jhin,119316,13,Soraka,154279,17
KR_8350484985,200,True,Swain,61312,8,Leona,325838,27
KR_8350442457,100,False,Viktor,613061,58,Morgana,52592,7
KR_8350442457,200,True,Swain,61312,8,Leona,325838,27
KR_8350385021,100,True,Swain,61312,8,Leona,325838,27
KR_8350385021,200,False,Caitlyn,462517,45,Thresh,64335,8
KR_8349697475,100,True,Ezreal,14461,4,Seraphine,31375,5
KR_8349697475,200,False,Swain,61312,8,Leona,325838,27
KR_8349636158,100,False,Lucian,130972,15,Taric,314230,31
KR_8349636158,200,True,Swain,61312,8,Leona,325838,27
KR_8349569828,100,True,Swain,61312,8,Leona,325838,27
KR_8349569828,200,False,Yunara,129956,14,Pyke,154389,17
KR_8349508178,100,False,Swain,61312,8,Leona,325838,27
KR_8349508178,200,True,Lux,98668,12,Seraphine,82112,10
KR_8349434467,100,True,Caitlyn,298636,28,Nautilus,14267,4
KR_8349434467,200,False,Swain,61312,8,Leona,325838,27
KR_8349346653,100,False,Swain,61312,8,Leona,325838,27
KR_8349346653,200,True,Jinx,4087002,297,Thresh,5695,2
KR_8349287539,100,True,Swain,61312,8,Leona,325838,27
KR_8349287539,200,False,Lucian,158729,17,Yuumi,34094,6
KR_8345001362,100,True,Ezreal,106616,12,Karma,78646,10
KR_8345001362,200,False,Swain,61312,8,Leona,325838,27
KR_8344921267,100,True,Ashe,249231,25,Seraphine,27548,5
KR_8344921267,200,False,Swain,61312,8,Blitzcrank,328603,29
KR_8352341373,100,True,Kaisa,696923,66,Camille,24344,5
KR_8352341373,200,False,Xayah,124522,14,Rell,191737,20
KR_8344539086,100,True,Kaisa,260086,24,Blitzcrank,9006,3
KR_8344539086,200,False,Lucian,433929,42,Nautilus,14103,4
KR_8352046066,100,True,Lucian,71901,9,Leona,24313,5
KR_8352046066,200,False,Samira,38492,6,Singed,721537,58
KR_8342627481,100,True,Lucian,266434,27,Yuumi,1815194,130
KR_8342627481,200,False,Caitlyn,161549,17,Lux,1183259,110
KR_8345026064,100,True,Samira,163892,18,Nautilus,235129,24
KR_8345026064,200,False,Jhin,129273,14,Maokai,28605,5
KR_8344937966,100,True,Xayah,6914,3,Blitzcrank,151115,16
KR_8344937966,200,False,Kaisa,22827,5,Bard,11552,3
KR_8344909373,100,False,Kalista,1436,1,Poppy,73281,9
KR_8344909373,200,True,KogMaw,53760,8,Rell,10105,3
KR_8344842066,100,True,Kaisa,39279,6,Neeko,7380,3
KR_8344842066,200,False,Yunara,23729,5,Milio,58469,8
KR_8344750901,100,True,Kaisa,56183,8,Bard,21711,5
KR_8344750901,200,False,Ezreal,230775,24,Thresh,2656109,244
KR_8344689518,100,True,Zeri,174070,17,Leona,2178660,167
KR_8344689518,200,False,Senna,85519,10,TahmKench,200144,21
KR_8339628481,100,False,Aphelios,567220,54,Soraka,229373,23
KR_8339628481,200,True,Caitlyn,30026,5,Neeko,11464,3
KR_8354030166,100,True,Tristana,226470,23,Leona,7644,3
KR_8354030166,200,False,Lucian,23108,5,Sylas,82285,10
KR_8353976682,100,True,Kaisa,31177,5,Lulu,266084,27
KR_8353976682,200,False,Zeri,245515,25,Alistar,29050,5
KR_8353921374,100,False,Kaisa,118645,13,Nautilus,372143,36
KR_8353921374,200,True,Zeri,179157,19,Seraphine,255466,26
KR_8353845636,100,True,Aphelios,215424,22,Blitzcrank,52745,7
KR_8353845636,200,False,Jhin,191103,20,Zyra,39760,6
KR_8342464121,100,False,Ezreal,75221,9,Lulu,424929,41
KR_8342464121,200,True,Jinx,25447,5,Alistar,41715,6
KR_8347358216,100,True,Jhin,146953,16,Bard,172443,18
KR_8347358216,200,False,Jinx,2226,2,Milio,4295,2
KR_8342268282,100,True,Syndra,41841,6,Nautilus,5961,2
KR_8342268282,200,False,Jinx,3600746,265,Lulu,1018042,95
KR_8349052773,100,False,Yasuo,471803,46,Senna,719880,68
KR_8349052773,200,True,Velkoz,172609,18,Swain,6661,3
KR_8349013360,100,False,KogMaw,32902,6,Zilean,2264960,139
KR_8349013360,200,True,Kaisa,50216,7,Blitzcrank,8342,3
KR_8347872557,100,True,Kaisa,135754,15,Aatrox,3606372,293
KR_8347872557,200,False,Jinx,105703,12,Janna,74761,9
KR_8347840683,100,True,Zeri,26898,5,Bard,73328,9
KR_8347840683,200,False,Jhin,1113888,102,Sylas,43829,7
KR_8347826117,100,True,Caitlyn,34607,6,Senna,197256,21
KR_8347826117,200,False,Lucian,259435,26,Blitzcrank,44753,7
KR_8347811129,100,True,Kalista,156342,17,Pantheon,13920,4
KR_8347811129,200,False,Kaisa,403559,39,Blitzcrank,96294,11
KR_8347730104,100,False,Caitlyn,111079,10,Thresh,240788,21
KR_8347730104,200,True,Lucian,360919,34,Milio,27469,5
KR_8347674905,100,True,Ezreal,169569,18,Nasus,11183483,828
KR_8347674905,200,False,Jhin,319108,31,Lulu,77889,10
KR_8342853212,100,False,Zeri,228541,23,Lulu,526696,51
KR_8342853212,200,True,Jhin,319108,31,Karma,15450,4
KR_8342662740,100,False,Jhin,319108,31,Xerath,75590,9
KR_8342662740,200,True,Yunara,57439,8,Thresh,197405,21
KR_8342605910,100,False,Kaisa,548176,52,Nautilus,13747,4
KR_8342605910,200,True,Aphelios,139411,15,Maokai,70217,9
KR_8342446411,100,False,Sivir,36680,6,Morgana,197397,21
KR_8342446411,200,True,Ziggs,90803,11,Nautilus,58211,8
KR_8342422228,100,True,Jhin,319108,31,Nautilus,11988,3
KR_8342422228,200,False,Draven,578743,55,Aatrox,166332,18
KR_8342387060,100,True,Jhin,319108,31,Blitzcrank,74073,9
KR_8342387060,200,False,MissFortune,6724,3,Amumu,616055,49
KR_8342334231,100,True,Lucian,141264,15,Blitzcrank,16509,4
KR_8342334231,200,False,Jhin,319108,31,Poppy,1908,2
KR_8354999643,100,False,Hwei,183136,19,Senna,91801,11
KR_8354999643,200,True,TahmKench,51653,7,Velkoz,828134,78
KR_8345822850,100,False,Swain,239985,24,Pyke,547721,52
KR_8345822850,200,True,Xayah,72328,9,Thresh,132003,15
KR_8354951360,100,False,Kaisa,203563,21,Blitzcrank,13090,4
KR_8354951360,200,True,Yunara,114758,13,Sylas,44345,7
KR_8354719284,100,True,Yunara,7326,3,Leona,402239,39
KR_8354719284,200,False,Caitlyn,107948,12,Soraka,589317,56
KR_8353587537,100,False,Jinx,8547,3,Thresh,1487322,138
KR_8353587537,200,True,Kaisa,296776,30,Sylas,126509,14
KR_8352662750,100,True,Lucian,797177,75,Milio,14941,4
KR_8352662750,200,False,Corki,15420,4,Sylas,315906,31
KR_8346335857,100,False,Caitlyn,107948,12,Lux,16023,4
KR_8346335857,200,True,Viktor,112349,13,Rakan,3666977,336
KR_8346310566,100,False,Aphelios,40147,6,Leona,9574,3
KR_8346310566,200,True,Lucian,331711,33,Braum,11839,3
KR_8346268443,100,True,Kaisa,296776,30,Rell,26869,5
KR_8346268443,200,False,Xayah,180174,19,Rengar,799370,75
KR_8346201856,100,False,Xayah,31028,5,Pyke,36987,6
KR_8346201856,200,True,Kaisa,296776,30,Seraphine,403505,39
KR_8346147530,100,False,Ezreal,15333,4,Lux,1159810,108
KR_8346147530,200,True,Caitlyn,107948,12,Pyke,255422,26
KR_8344705367,100,True,Kaisa,296776,30,Swain,869425,82
KR_8344705367,200,False,Samira,36715,6,Gragas,61067,8
KR_8350036485,100,False,Tristana,135790,15,Pyke,299952,30
KR_8350036485,200,True,Jhin,319270,32,Xerath,8956,3
KR_8350016567,100,True,Jinx,276630,28,Leona,32560,6
KR_8350016567,200,False,Ezreal,294876,29,Karma,43479,7
KR_8349996744,100,True,Jinx,6772,3,FiddleSticks,1159425,97
KR_8349996744,200,False,Yunara,153941,17,Lulu,14239,4
KR_8349994386,100,True,Ezreal,35156,6,Poppy,5796,2
