matchId,teamId,win,laneEventTimestampMs,laneOutcome,adc_kills,adc_deaths,support_kills,support_deaths,jungle_kills,jungle_deaths,support_wardsPlaced,team_hordeKills,team_dragonKills,adc_masteryPoints,support_masteryPoints
KR_8349402623,200,True,815980,WIN,6,3,4,1,2,0,9,0,1,510033,356592
KR_8349324574,100,True,965420,WIN,7,4,2,0,4,0,9,2,1,26394,78481
KR_8349324574,200,False,965420,LOSE,0,4,1,4,2,4,14,1,0,86620,35705
KR_8349269626,100,False,1030528,LOSE,5,0,1,5,0,1,16,0,1,10388,26801
KR_8349269626,200,True,1030528,WIN,3,3,0,4,4,2,14,3,1,73052,245855
KR_8349208671,100,True,685657,WIN,6,0,2,0,0,0,7,0,1,24700,39093
KR_8349208671,200,False,685657,LOSE,0,3,0,4,0,2,6,3,0,118629,338261
KR_8348242223,100,True,1176967,WIN,4,1,0,1,2,0,17,1,0,25266,437147
KR_8348242223,200,False,1176967,LOSE,0,2,1,1,0,1,179,2,2,86620,64936
KR_8348167313,100,False,803433,LOSE,2,4,1,1,4,1,7,3,1,118305,48278
KR_8348167313,200,True,803433,WIN,1,2,3,1,0,2,10,0,1,678141,76695
KR_8348108175,100,False,919935,LOSE,0,2,0,5,2,3,9,2,0,28788,5046
KR_8348108175,200,True,919935,WIN,4,1,3,1,2,0,25,1,2,214989,38257
KR_8347011769,100,True,940049,LOSE,2,1,0,0,8,0,7,0,0,5383,90167
KR_8347011769,200,False,940049,WIN,0,2,0,3,2,2,126,3,1,22347,361407
KR_8345904113,100,True,1017618,WIN,0,2,1,3,1,2,10,3,0,435093,614986
KR_8345904113,200,False,1017618,LOSE,0,1,2,3,4,3,15,0,2,245027,52420
KR_8345045293,100,False,935888,WIN,6,1,4,3,2,4,11,2,2,86620,827544
KR_8345045293,200,True,935888,LOSE,3,6,0,4,5,2,13,1,0,33782,192634
KR_8344926826,100,True,890203,LOSE,3,5,1,5,3,3,4,0,1,122018,16062
KR_8344926826,200,False,890203,WIN,7,1,1,4,4,4,6,3,1,37983,66134
KR_8344850029,100,True,973155,WIN,5,4,5,2,3,4,10,3,1,86620,29193
KR_8344850029,200,False,973155,LOSE,3,5,3,4,2,4,119,0,0,11999,43822
KR_8344785133,100,True,959152,WIN,6,3,0,4,1,0,12,3,1,2221450,87734
KR_8344785133,200,False,959152,LOSE,2,5,1,0,4,3,22,0,0,2947,80562
KR_8344705436,100,False,959092,WIN,1,2,0,3,2,3,12,3,0,63915,234406
KR_8344705436,200,True,959092,LOSE,2,1,3,0,3,1,16,0,2,15210,294877
KR_8341974708,100,True,1191684,WIN,2,4,1,1,9,3,14,0,0,29881,139985
KR_8341974708,200,False,1191684,LOSE,5,3,0,4,5,2,12,3,2,141517,107750
KR_8341913877,100,True,986231,LOSE,1,6,3,4,6,1,9,0,1,94224,16779
KR_8341913877,200,False,986231,WIN,7,3,2,1,6,4,7,3,0,373301,1524917
KR_8341851936,100,False,878384,LOSE,3,5,2,1,2,7,2,0,0,12925,13493
KR_8341851936,200,True,878384,WIN,3,3,3,2,6,1,11,3,1,282016,2944834
KR_8341788201,100,False,924460,WIN,5,7,2,5,6,2,5,3,0,26976,887
KR_8341788201,200,True,924460,LOSE,8,6,4,4,4,3,11,0,1,1379387,17030
KR_8341722096,100,False,1216830,LOSE,0,1,1,4,4,4,23,0,0,136058,186523
KR_8341722096,200,True,1216830,WIN,3,2,1,1,4,0,8,3,3,20940,14843
KR_8340281552,100,False,827373,LOSE,2,3,2,5,3,3,12,1,1,7243,795296
KR_8340281552,200,True,827373,WIN,7,2,1,4,6,2,9,2,1,158210,183203
KR_8340180596,100,True,965701,WIN,7,4,1,3,5,4,9,3,0,17259,22233
KR_8340180596,200,False,965701,LOSE,4,5,1,4,3,3,5,0,1,4199,1339
KR_8340132625,100,False,930390,LOSE,7,3,0,3,0,6,5,2,1,261658,41323
KR_8340132625,200,True,930390,WIN,6,5,0,2,5,1,12,1,0,83506,396457
KR_8340063927,100,False,858147,LOSE,3,5,3,8,1,5,14,3,0,76548,359254
KR_8340063927,200,True,858147,WIN,10,2,4,3,4,3,10,0,1,52562,12618
KR_8339972348,100,False,856455,WIN,6,1,1,4,1,3,5,2,1,85082,47831
KR_8339972348,200,True,856455,LOSE,2,3,2,5,5,4,5,1,0,25242,1027832
KR_8339862977,100,True,861666,LOSE,0,3,1,2,1,3,14,3,1,21913,2384
KR_8339862977,200,False,861666,WIN,0,0,2,1,5,1,28,0,1,25015,54394
KR_8338835755,100,False,780579,LOSE,3,3,0,4,3,3,8,0,1,127540,60438
KR_8338835755,200,True,780579,WIN,2,3,3,1,2,2,6,3,0,84046,80256
KR_8338800674,100,True,859115,WIN,10,0,2,3,1,3,3,3,1,118305,85795
KR_8338800674,200,False,859115,LOSE,2,5,1,5,2,2,19,0,0,802870,95979
KR_8338750784,100,True,933051,WIN,6,2,5,2,3,2,14,0,2,86620,498023
KR_8338750784,200,False,933051,LOSE,0,4,0,4,6,7,4,3,0,7891,11950
KR_8338667275,100,False,777844,LOSE,1,4,2,4,1,3,6,2,0,1973,188014
KR_8338667275,200,True,777844,WIN,1,2,2,0,5,3,5,1,2,94198,2288208
KR_8337571229,100,False,978796,WIN,1,5,0,2,7,3,7,3,1,121975,3950
KR_8337571229,200,True,978796,LOSE,6,2,7,2,1,6,8,0,1,484605,21926
KR_8337511805,100,False,738542,LOSE,0,3,1,5,2,4,3,0,0,1649525,7961
KR_8337511805,200,True,738542,WIN,7,0,0,1,2,1,8,3,1,1991490,255204
KR_8354429617,100,False,824718,LOSE,0,0,1,0,2,1,9,0,0,147015,129263
KR_8354429617,200,True,824718,WIN,0,0,0,2,4,1,10,3,1,527871,570084
KR_8354397146,100,False,1111204,WIN,3,5,2,8,3,3,14,3,0,29470,24297
KR_8354397146,200,True,1111204,LOSE,8,1,5,2,6,4,16,0,1,29332,4330
KR_8354356840,100,False,847687,LOSE,1,4,2,6,1,2,9,0,0,124537,101515
KR_8354356840,200,True,847687,WIN,8,1,4,4,2,1,9,3,0,7958,89206
KR_8354012718,100,True,1087102,LOSE,7,2,1,4,4,3,16,3,0,31028,138971
KR_8354012718,200,False,1087102,WIN,1,2,3,7,4,2,11,0,1,11922,16727
KR_8353498153,100,True,667460,LOSE,4,2,1,4,2,2,30,3,1,191711,439753
KR_8353498153,200,False,667460,WIN,6,1,1,3,1,4,6,0,0,35743,7092
KR_8353469060,100,False,1009569,LOSE,2,3,1,3,2,6,9,1,1,10875,1068190
KR_8353469060,200,True,1009569,WIN,5,0,1,1,1,2,5,2,0,38034,1236
KR_8353429168,100,False,803621,WIN,2,2,2,3,1,3,6,3,0,2972,2372
KR_8353429168,200,True,803621,LOSE,4,3,1,1,2,0,7,0,1,340018,786269
KR_8353377679,100,True,824662,LOSE,3,3,0,3,7,1,11,0,1,15232,30242
KR_8353377679,200,False,824662,WIN,4,2,2,5,3,4,5,3,0,210576,298329
KR_8353334990,100,True,742387,LOSE,5,4,0,10,2,5,4,1,0,112822,82158
KR_8353334990,200,False,742387,WIN,5,2,5,4,7,3,7,2,1,491353,7873
KR_8353315024,100,True,832001,LOSE,0,4,0,3,5,2,8,0,1,36659,12544
KR_8353315024,200,False,832001,WIN,4,0,3,0,1,5,9,3,0,43261,24662
KR_8353031279,100,True,966775,LOSE,4,2,2,5,6,2,13,0,0,6703,6997293
KR_8353031279,200,False,966775,WIN,5,3,1,3,1,4,12,3,1,120111,128640
KR_8353004941,100,False,859715,LOSE,3,4,1,7,0,3,12,3,1,77926,357789
KR_8353004941,200,True,859715,WIN,5,4,2,1,5,1,12,0,1,77948,142428
KR_8352646168,100,True,856705,WIN,3,4,2,3,3,0,10,0,1,3920,194007
KR_8352646168,200,False,856705,LOSE,4,2,3,3,5,2,17,3,0,8219,22201
KR_8352082865,100,True,877671,WIN,5,3,0,5,0,1,6,1,1,42962,570887
KR_8352082865,200,False,877671,LOSE,3,5,1,0,4,1,8,2,1,80656,141850
KR_8352032424,100,True,1105589,WIN,4,1,4,1,8,2,16,3,1,7399,174333
KR_8352032424,200,False,1105589,LOSE,0,6,3,5,1,1,16,0,0,388845,161524
KR_8351975571,100,False,880236,WIN,9,2,4,1,2,6,13,0,0,24304,173879
KR_8351975571,200,True,880236,LOSE,2,3,1,7,7,4,9,3,1,16095,2725
KR_8351928391,100,False,1027056,LOSE,3,1,2,4,7,2,5,0,0,84344,302474
KR_8351928391,200,True,1027056,WIN,1,5,3,2,1,2,14,3,2,85810,4531
KR_8351876153,100,True,856974,WIN,2,3,2,1,5,3,8,0,2,18607,8869
KR_8351876153,200,False,856974,LOSE,5,1,0,3,0,4,7,3,0,52656,60594
KR_8351836482,100,True,834435,WIN,4,0,5,1,2,0,11,3,2,54172,19827
KR_8351836482,200,False,834435,LOSE,0,1,1,5,0,5,9,0,0,69933,40023
KR_8351443706,100,True,878548,WIN,4,1,0,3,1,2,7,3,0,29592,691035
KR_8351443706,200,False,878548,LOSE,0,4,2,0,7,1,11,0,1,85372,134628
KR_8351355840,100,False,904883,WIN,2,3,6,2,4,6,15,3,0,8485,12895
KR_8351355840,200,True,904883,LOSE,2,2,2,4,7,5,6,0,1,112957,1287904
KR_8351295983,100,False,891642,LOSE,2,4,1,5,1,5,9,3,0,709751,4092
KR_8351295983,200,True,891642,WIN,5,3,1,2,3,0,43,0,1,168788,812928
KR_8351241726,100,True,930222,WIN,7,6,3,0,6,1,9,1,2,221868,67489
KR_8351241726,200,False,930222,LOSE,5,5,0,7,0,3,10,2,0,57449,61239
KR_8347948827,100,True,689949,WIN,2,0,0,0,3,4,7,0,1,18497,29444
KR_8347948827,200,False,689949,LOSE,4,1,1,3,3,2,6,3,0,6075,19604
KR_8347917833,100,True,801510,WIN,4,2,1,1,2,3,6,1,0,35743,89206
KR_8347917833,200,False,801510,LOSE,1,3,0,3,3,1,10,2,0,30039,1871
KR_8346707654,100,False,557790,LOSE,0,4,3,3,2,3,5,3,0,7778,1088
KR_8346707654,200,True,557790,WIN,6,1,2,2,0,2,5,0,1,19864,8640
KR_8346690292,100,True,779064,WIN,5,0,3,7,7,1,7,3,0,4374,3207
KR_8346690292,200,False,779064,LOSE,5,5,2,4,1,4,6,0,1,36520,12862
KR_8346644321,100,False,681527,LOSE,2,4,1,5,0,1,7,0,0,50408,15563
KR_8346644321,200,True,681527,WIN,7,2,1,2,2,0,5,3,1,36631,15942
KR_8345584563,100,False,927681,LOSE,4,5,3,4,3,1,13,3,0,9012,52434
KR_8345584563,200,True,927681,WIN,4,5,5,4,1,0,11,0,1,6268,4210
KR_8345561187,100,True,857733,LOSE,3,5,0,3,8,0,6,0,1,48372,19326
KR_8345561187,200,False,857733,WIN,5,4,3,4,2,4,9,3,0,35299,89206
KR_8345527868,100,False,703061,LOSE,2,8,5,3,1,3,6,3,0,31478,622
KR_8345527868,200,True,703061,WIN,9,4,2,3,3,1,7,0,1,11235,24618
KR_8345505580,100,False,807197,WIN,9,1,4,2,0,0,10,0,1,17553,15563
KR_8345505580,200,True,807197,LOSE,1,5,2,5,1,3,10,3,0,77236,141928
KR_8344586830,100,False,888678,WIN,2,4,0,4,2,1,8,3,0,35743,49497
KR_8344586830,200,True,888678,LOSE,2,1,0,3,9,3,42,0,1,1380852,741533
KR_8344452033,100,False,866007,LOSE,0,3,0,4,3,0,8,3,0,164433,117691
KR_8344452033,200,True,866007,WIN,5,0,1,1,1,0,14,0,1,62716,421937
KR_8344380633,100,False,1230590,LOSE,3,2,1,4,6,2,9,0,0,11828,3423184
KR_8344380633,200,True,1230590,WIN,3,2,0,4,4,2,15,3,1,4248,70414
KR_8344031504,100,True,939773,WIN,2,2,2,3,4,2,13,1,0,4248,29047
KR_8344031504,200,False,939773,LOSE,4,4,2,0,0,4,6,2,0,465059,272728
KR_8343983919,100,True,587039,LOSE,2,2,1,5,3,0,5,3,1,11183,18804
KR_8343983919,200,False,587039,WIN,5,4,2,0,1,1,6,0,0,478523,16739
KR_8343961470,100,False,1016364,WIN,1,0,0,5,6,2,13,0,1,1034929,5839
KR_8343961470,200,True,1016364,LOSE,4,0,2,2,4,4,13,3,1,35299,11937
KR_8337032467,100,False,978554,LOSE,0,3,2,4,5,3,3,3,0,13790,31132
KR_8337032467,200,True,978554,WIN,0,1,4,1,8,2,10,0,1,35299,5814
KR_8336980015,100,False,1231866,LOSE,2,2,1,3,6,0,12,2,0,32499,20784
KR_8336980015,200,True,1231866,WIN,3,2,0,4,2,1,13,1,2,35743,1748
KR_8336963425,100,True,627445,LOSE,0,2,0,2,2,0,5,0,0,11183,1298
KR_8336963425,200,False,627445,WIN,2,0,1,0,1,0,3,0,1,228654,209404
KR_8343430846,100,True,1108093,LOSE,6,4,1,1,1,0,25,0,2,30740,669495
KR_8343430846,200,False,1108093,WIN,2,3,1,4,3,2,13,3,0,49614,38438
KR_8350648908,100,True,899688,WIN,5,2,0,5,5,2,5,3,0,370131,18397
KR_8350648908,200,False,899688,LOSE,7,3,0,3,1,4,9,0,0,247549,73283
KR_8350474750,100,False,641516,WIN,3,0,2,0,3,3,2,3,0,25480,14496
KR_8350474750,200,True,641516,LOSE,0,3,0,2,0,1,6,0,1,27436,1904
KR_8350418645,100,True,645572,WIN,6,2,3,3,0,1,7,0,1,152182,154488
KR_8350418645,200,False,645572,LOSE,2,6,0,3,3,0,9,0,0,2174,4137
KR_8351401705,100,True,908792,LOSE,5,3,3,3,3,3,11,0,1,264940,18515
KR_8351401705,200,False,908792,WIN,2,4,2,5,2,1,9,3,0,158378,74165
KR_8352975709,100,False,788233,LOSE,0,2,4,8,2,1,1,0,0,766928,1881
KR_8352975709,200,True,788233,WIN,3,2,4,1,3,1,6,3,1,89097,63783
KR_8338558902,100,True,722893,LOSE,1,4,0,4,1,1,4,2,0,62609,1606
KR_8338558902,200,False,722893,WIN,5,0,4,0,0,1,8,1,1,337140,13897
KR_8338525915,100,True,884820,LOSE,6,2,2,4,1,5,4,0,1,12367,19138
KR_8338525915,200,False,884820,WIN,1,3,5,4,7,3,7,3,1,25337,8238
KR_8337657308,100,True,1416730,LOSE,2,1,3,4,6,2,25,0,3,16436,202725
KR_8337657308,200,False,1416730,WIN,0,1,2,4,8,5,23,3,0,10710,16903
KR_8337567229,100,True,1181707,WIN,3,1,0,3,3,4,16,0,2,16436,2945
KR_8337567229,200,False,1181707,LOSE,4,1,1,2,2,5,16,3,0,117239,406943
KR_8337512967,100,False,923609,LOSE,4,3,0,4,4,2,4,0,1,97913,158745
KR_8337512967,200,True,923609,WIN,5,3,2,1,2,1,7,3,0,14774,10237
KR_8337461016,100,True,1136685,LOSE,5,4,2,2,3,2,18,1,1,17328,153745
KR_8337461016,200,False,1136685,WIN,1,1,3,6,5,2,7,2,0,97913,145671
KR_8339249665,100,True,1000608,WIN,3,2,3,2,4,2,10,1,0,87027,105816
KR_8339249665,200,False,1000608,LOSE,3,4,0,6,7,1,13,1,0,186366,37368
KR_8354700309,100,False,1196101,LOSE,7,4,0,4,3,3,20,3,0,607472,197689
KR_8354700309,200,True,1196101,WIN,2,5,3,3,6,3,15,0,3,1208703,661104
KR_8354620914,100,False,986447,LOSE,2,1,2,3,3,1,10,0,0,7482,13530
KR_8354620914,200,True,986447,WIN,2,4,2,1,6,1,15,3,1,857180,661104
KR_8354564960,100,False,959593,LOSE,5,1,0,3,2,1,8,0,0,16398,65754
KR_8354564960,200,True,959593,WIN,2,1,2,3,0,4,14,3,2,89038,661104
KR_8354378382,100,False,864762,WIN,4,0,1,1,4,1,10,3,1,32337,277651
KR_8354378382,200,True,864762,LOSE,1,3,0,3,2,1,4,0,1,255497,397985
KR_8354350485,100,True,1110825,WIN,3,2,1,2,7,2,15,3,1,284428,661104
KR_8354350485,200,False,1110825,LOSE,2,4,1,2,2,3,11,0,0,334475,201524
KR_8354337435,100,True,822553,WIN,3,0,5,2,4,1,10,3,1,284428,661104
KR_8354337435,200,False,822553,LOSE,1,7,2,2,3,6,6,0,0,21275,329945
KR_8354322451,100,False,883605,LOSE,3,5,1,5,2,4,7,0,0,101395,32452
KR_8354322451,200,True,883605,WIN,1,4,3,1,8,1,11,3,1,737523,661104
KR_8354296211,100,True,861595,WIN,4,0,1,2,3,0,8,1,1,97638,16269
KR_8354296211,200,False,861595,LOSE,1,3,0,2,2,2,11,2,0,4071,661104
KR_8354276270,100,False,956730,LOSE,2,1,0,1,1,3,10,3,0,11484,277651
KR_8354276270,200,True,956730,WIN,2,1,0,0,1,3,11,0,1,1237940,22375
KR_8353311690,100,False,643820,LOSE,0,3,0,3,1,4,3,3,0,89626,14138
KR_8353311690,200,True,643820,WIN,8,0,1,0,1,0,4,0,1,61718,661104
KR_8353284423,100,True,938909,LOSE,2,2,0,1,0,1,12,3,1,383451,277651
KR_8353284423,200,False,938909,WIN,1,0,2,2,0,1,10,0,1,63755,224052
KR_8352308178,100,True,1048844,WIN,4,3,0,3,4,0,62,3,0,27727,2339
KR_8352308178,200,False,1048844,LOSE,3,4,1,1,2,3,18,0,1,169114,661104
KR_8352245997,100,True,674127,WIN,3,0,1,0,4,0,7,3,0,38080,661104
KR_8352245997,200,False,674127,LOSE,0,2,0,2,0,1,4,0,0,479166,104521
KR_8352208161,100,False,1072745,LOSE,4,4,0,5,1,4,9,0,0,123096,1629
KR_8352208161,200,True,1072745,WIN,9,3,0,0,4,0,15,3,3,6590,661104
KR_8352141490,100,True,1026370,LOSE,5,4,2,4,6,3,8,2,0,93002,18057
KR_8352141490,200,False,1026370,WIN,3,6,5,3,2,7,14,1,1,39120,661104
KR_8352081660,100,False,1064540,LOSE,2,5,1,3,7,4,11,0,1,108530,661104
KR_8352081660,200,True,1064540,WIN,5,2,0,3,6,6,16,3,1,37692,3452
KR_8351036717,100,False,883944,WIN,2,0,0,1,2,1,9,0,1,54098,1530218
KR_8351036717,200,True,883944,LOSE,0,1,1,1,3,0,8,3,0,350750,661104
KR_8350984661,100,False,828904,LOSE,0,4,0,2,2,4,9,0,0,50464,277651
KR_8350984661,200,True,828904,WIN,2,0,2,0,3,0,8,3,1,13839,141327
KR_8350846884,100,True,789160,LOSE,0,3,0,2,2,3,12,0,0,203087,661104
KR_8350846884,200,False,789160,WIN,3,0,6,1,3,1,11,3,1,55277,71864
KR_8350798433,100,True,938315,WIN,2,4,0,2,7,1,9,0,0,194347,378202
KR_8350798433,200,False,938315,LOSE,3,4,2,1,4,3,11,3,1,12331,277651
KR_8350719022,100,True,902881,WIN,10,1,2,1,1,3,11,2,0,1146935,661104
KR_8350719022,200,False,902881,LOSE,0,4,1,6,3,2,5,1,1,34191,2182
KR_8348989346,100,True,1261016,LOSE,6,5,4,2,4,1,14,3,0,7842,196730
KR_8348989346,200,False,1261016,WIN,6,5,2,3,0,4,21,0,2,159224,277651
KR_8348944962,100,False,1188114,WIN,1,2,0,4,5,3,12,0,1,309286,142636
KR_8348944962,200,True,1188114,LOSE,1,5,3,0,8,2,22,3,1,15574,661104
KR_8348904878,100,True,908978,LOSE,1,1,0,3,4,0,1,0,1,34352,52558
KR_8348904878,200,False,908978,WIN,3,2,1,1,0,2,14,3,1,842246,661104
KR_8348886017,100,True,1038471,LOSE,0,1,0,0,2,0,9,2,1,6369,661104
KR_8348886017,200,False,1038471,WIN,1,0,0,1,2,2,14,1,1,89209,198589
KR_8348733941,100,False,958557,LOSE,1,4,1,6,4,1,8,0,0,387756,88976
KR_8348733941,200,True,958557,WIN,10,4,1,1,4,4,15,3,2,144588,661104
KR_8348727240,100,True,1113294,LOSE,2,3,2,1,1,6,16,1,0,28549,661104
KR_8348727240,200,False,1113294,WIN,4,2,0,2,6,2,11,2,1,36342,84862
KR_8348705667,100,False,1193735,WIN,3,4,1,5,2,6,16,3,1,33744,237472
KR_8348705667,200,True,1193735,LOSE,6,1,3,2,8,4,15,0,0,966189,277651
KR_8348703222,100,False,989717,LOSE,0,2,0,3,6,2,13,3,1,1735,277651
KR_8348703222,200,True,989717,WIN,1,1,2,1,3,3,14,0,1,98020,21224
KR_8348683916,100,True,629848,WIN,3,0,0,0,3,0,6,3,1,743130,661104
KR_8348683916,200,False,629848,LOSE,0,1,0,2,0,2,9,0,0,128186,41153
KR_8345525013,100,True,773234,WIN,2,1,1,1,6,1,6,0,1,10078,131008
KR_8345525013,200,False,773234,LOSE,0,3,3,1,0,1,8,3,0,5493,277651
KR_8345486863,100,True,734655,WIN,2,0,1,1,1,2,10,0,1,20940,661104
KR_8345486863,200,False,734655,LOSE,1,2,0,1,3,0,8,2,0,3584,25308
KR_8345473918,100,False,1056983,LOSE,1,1,0,4,0,1,10,2,1,661104,6342
KR_8345473918,200,True,1056983,WIN,2,0,2,0,1,2,12,1,1,708034,130555
KR_8344422568,100,False,802128,WIN,3,0,1,1,1,2,11,0,1,2967819,661104
KR_8344422568,200,True,802128,LOSE,1,2,1,2,0,1,2,3,0,49990,28031
KR_8344355599,100,False,941556,WIN,10,3,2,3,3,3,9,3,0,460555,16912
KR_8344355599,200,True,941556,LOSE,1,6,3,3,2,2,20,0,2,2620598,661104
KR_8344245930,100,False,1123454,WIN,1,4,0,3,1,4,11,2,1,26660,17067
KR_8344245930,200,True,1123454,LOSE,4,5,1,1,4,4,20,1,2,212062,277651
KR_8343098084,100,True,769978,WIN,1,2,2,2,1,0,6,3,1,240632,364456
KR_8343098084,200,False,769978,LOSE,2,0,0,1,0,3,8,0,0,197593,661104
KR_8341151583,100,True,1083131,LOSE,8,6,2,4,3,3,14,0,0,401400,364287
KR_8341151583,200,False,1083131,WIN,5,5,5,6,3,4,18,3,1,10777,277651
KR_8341093891,100,True,1443821,WIN,6,6,1,2,0,3,21,3,2,237157,661104
KR_8341093891,200,False,1443821,LOSE,6,4,1,4,1,5,14,0,1,29345,112295
KR_8337684897,100,False,1109165,LOSE,1,5,1,3,2,5,18,2,0,2645,661104
KR_8337684897,200,True,1109165,WIN,2,2,5,0,5,2,17,1,2,61098,151802
KR_8337636674,100,False,786670,LOSE,0,5,0,2,2,1,9,0,0,16535,16500
KR_8337636674,200,True,786670,WIN,5,0,4,1,2,0,13,3,2,35580,661104
KR_8337609094,100,True,736348,WIN,5,0,1,2,5,1,3,3,1,13904,216536
KR_8337609094,200,False,736348,LOSE,1,5,1,3,1,1,7,0,0,154619,661104
KR_8337547897,100,True,1031795,WIN,4,4,0,2,13,2,19,2,2,356725,661104
KR_8337547897,200,False,1031795,LOSE,4,3,2,4,3,7,5,1,0,37655,7659
KR_8337519159,100,False,761082,LOSE,0,4,1,5,0,4,8,1,0,34817,575287
KR_8337519159,200,True,761082,WIN,6,0,3,1,3,1,12,2,1,31235,661104
KR_8337462635,100,True,1134527,WIN,2,7,3,1,4,4,13,3,1,34817,661104
KR_8337462635,200,False,1134527,LOSE,8,2,0,4,5,4,4,0,1,33887,19552
KR_8340369339,100,True,1111304,WIN,5,6,0,5,7,1,12,3,1,70995,22032
KR_8340369339,200,False,1111304,LOSE,8,3,4,4,4,4,57,0,1,599454,29414
KR_8337960898,100,True,886879,WIN,3,3,0,2,4,2,13,0,1,69630,572122
KR_8337960898,200,False,886879,LOSE,4,2,3,3,1,2,46,3,1,1586,163522
KR_8348341617,100,True,733860,LOSE,1,3,1,5,3,1,6,0,1,356600,1006
KR_8348341617,200,False,733860,WIN,6,1,2,1,2,4,9,3,0,1447887,46986
KR_8341767591,100,False,880194,LOSE,0,1,0,3,4,3,6,0,1,77800,74770
KR_8341767591,200,True,880194,WIN,1,1,1,0,7,3,19,3,1,3087,1947
KR_8341695389,100,True,1149673,WIN,4,3,1,1,6,0,16,1,1,3556775,91475
KR_8341695389,200,False,1149673,LOSE,1,4,2,4,1,3,18,2,1,36950,111978
KR_8337334270,100,False,1008527,WIN,3,4,1,3,6,1,11,1,0,1736342,16951
KR_8337334270,200,True,1008527,LOSE,3,1,3,6,0,3,11,2,2,107111,282398
KR_8347362637,100,True,828549,WIN,3,1,3,0,3,3,12,0,0,276871,232420
KR_8347362637,200,False,828549,LOSE,1,2,2,4,1,2,37,3,0,641380,10984
KR_8347336248,100,True,960590,WIN,1,0,1,1,8,0,18,1,1,57497,3157
KR_8347336248,200,False,960590,LOSE,1,3,0,4,1,3,6,2,0,36094,14395
KR_8344745030,100,True,706065,WIN,2,4,4,2,2,0,10,0,0,93907,51445
KR_8344745030,200,False,706065,LOSE,2,1,2,5,1,0,13,3,1,563371,327403
KR_8344679527,100,False,854538,LOSE,5,3,1,4,0,1,12,0,1,159988,10231
KR_8344679527,200,True,854538,WIN,5,3,2,3,7,1,12,3,1,684095,327253
KR_8344623469,100,True,1218879,WIN,5,2,1,5,3,4,18,3,1,293921,102914
KR_8344623469,200,False,1218879,LOSE,6,3,1,3,5,3,24,0,1,456503,160621
KR_8338073353,100,True,805266,LOSE,7,2,1,2,5,2,11,0,0,162793,28504
KR_8338073353,200,False,805266,WIN,4,1,1,6,1,2,12,3,1,6656,558163
KR_8338071089,100,True,854896,WIN,4,2,4,4,5,1,8,3,1,57497,4306
KR_8338071089,200,False,854896,LOSE,4,5,3,5,2,1,13,0,1,90325,81177
KR_8353963637,100,True,733229,WIN,4,3,1,3,5,1,5,0,0,144167,102737
KR_8353963637,200,False,733229,LOSE,1,4,6,5,6,3,4,3,1,111237,109486
KR_8353871856,100,True,818226,WIN,4,3,3,2,4,4,5,0,0,23158,63854
KR_8353871856,200,False,818226,LOSE,4,4,4,3,1,2,4,3,1,21184,110137
KR_8353807484,100,False,682814,LOSE,0,4,2,4,0,2,3,0,0,384777,16713
KR_8353807484,200,True,682814,WIN,5,0,3,1,2,1,23,0,0,94066,12838
KR_8353767048,100,True,599329,WIN,4,0,0,2,1,1,4,3,1,74406,3746905
KR_8353767048,200,False,599329,LOSE,0,3,0,1,3,1,3,0,0,16084,82514
KR_8353696364,100,True,857014,LOSE,2,1,2,1,1,1,12,0,1,6509,1546258
KR_8353696364,200,False,857014,WIN,2,1,0,2,0,1,9,3,0,558616,1431163
KR_8346393395,100,False,929988,LOSE,1,5,2,4,2,3,132,3,1,12723,119483
KR_8346393395,200,True,929988,WIN,6,1,1,4,3,0,18,0,1,62213,544605
KR_8346376117,100,True,1024304,WIN,5,0,0,0,7,1,14,0,2,954257,20467
KR_8346376117,200,False,1024304,LOSE,0,2,0,2,2,3,8,3,0,5842,17692
KR_8346315972,100,True,1032790,WIN,3,2,2,1,6,2,15,3,1,905949,31018
KR_8346315972,200,False,1032790,LOSE,1,4,4,3,0,1,12,0,2,8164,1169139
KR_8344802228,100,True,1033358,LOSE,3,4,3,4,3,1,12,3,0,36721,2400
KR_8344802228,200,False,1033358,WIN,4,2,1,2,4,5,9,0,1,41685,1524917
KR_8344755439,100,True,737790,WIN,5,2,0,0,2,0,5,1,1,307110,9522
KR_8344755439,200,False,737790,LOSE,0,0,1,3,3,3,2,2,0,114750,415
KR_8344672918,100,False,929867,LOSE,0,4,1,3,2,6,14,0,1,37289,6014
KR_8344672918,200,True,929867,WIN,5,1,2,0,8,2,9,0,1,22987,11653
KR_8344621427,100,True,1200554,WIN,2,2,1,2,5,5,9,0,2,793325,1562523
KR_8344621427,200,False,1200554,LOSE,1,2,0,0,6,4,12,3,1,149681,23079
KR_8344581076,100,True,853183,WIN,4,2,2,3,2,3,11,3,2,21564,64160
KR_8344581076,200,False,853183,LOSE,1,4,3,3,2,2,7,0,0,132664,7240
KR_8344498794,100,False,886674,WIN,4,0,0,0,3,3,14,1,1,42809,119097
KR_8344498794,200,True,886674,LOSE,0,2,0,4,1,2,8,2,0,6481,218103
KR_8353336338,100,False,886535,LOSE,4,6,0,8,2,3,8,0,0,98440,10098
KR_8353336338,200,True,886535,WIN,14,4,3,1,3,1,140,3,2,417775,82927
KR_8353273481,100,False,936651,WIN,5,2,3,3,3,3,8,1,0,26009,205074
